id_country,pollution,region_name,year
COD,37.7,Inongo,congo_2019
COD,36.3,Oshwe,congo_2019
COD,36.1,Oshwe,congo_2019
COD,34.4,Oshwe,congo_2019
COD,35.0,Monkoto,congo_2019
COD,35.0,Monkoto,congo_2019
COD,32.7,Lomela,congo_2019
COD,33.7,Lomela,congo_2019
COD,33.0,Lomela,congo_2019
COD,33.9,Lomela,congo_2019
COD,33.8,Lomela,congo_2019
COD,34.1,Kailo,congo_2019
COD,33.4,Kailo,congo_2019
COD,33.3,Kailo,congo_2019
COD,32.4,Kailo,congo_2019
COD,31.7,Kailo,congo_2019
COD,30.0,Shabunda,congo_2019
COD,28.3,Shabunda,congo_2019
COD,26.7,Shabunda,congo_2019
COD,25.6,Kabare,congo_2019
RWA,24.8,Nyamasheke,congo_2019
RWA,23.6,Nyanza,congo_2019
RWA,22.5,Bugesera,congo_2019
RWA,19.6,Kirehe,congo_2019
TZA,18.3,Biharamulo,congo_2019
TZA,10.1,Serengeti,congo_2019
TZA,9.5,Serengeti,congo_2019
TZA,8.2,Ngorongoro,congo_2019
TZA,9.2,Ngorongoro,congo_2019
TZA,9.2,Longido,congo_2019
KEN,7.4,Kajiado Central,congo_2019
KEN,7.5,Kajiado South,congo_2019
KEN,6.6,Kibwezi West,congo_2019
KEN,6.3,Kitui South,congo_2019
KEN,5.9,Kitui South,congo_2019
KEN,6.7,Garsen,congo_2019
KEN,6.3,Garsen,congo_2019
KEN,6.0,Lamu West,congo_2019
KEN,5.6,Lamu West,congo_2019
GAB,16.4,Basse Banio,congo_2019
GAB,18.2,Mougoutsi,congo_2019
GAB,18.9,Mougoutsi,congo_2019
COG,22.0,Divénié,congo_2019
COG,24.3,Divénié,congo_2019
COG,25.5,Mossendjo,congo_2019
COG,26.6,Komono,congo_2019
COG,28.6,Zanaga,congo_2019
COG,29.7,Zanaga,congo_2019
COG,30.6,Djambala,congo_2019
COG,32.3,Djambala,congo_2019
COG,33.8,Djambala,congo_2019
COD,34.9,Bolobo,congo_2019
COD,35.9,Mushie,congo_2019
COD,37.0,Mushie,congo_2019
COD,38.7,Kutu,congo_2019
COD,39.0,Kutu,congo_2019
COD,38.9,Kutu,congo_2019
COD,38.7,Oshwe,congo_2019
COD,37.3,Oshwe,congo_2019
COD,36.6,Oshwe,congo_2019
COD,34.8,Oshwe,congo_2019
COD,35.4,Dekese,congo_2019
COD,33.9,Dekese,congo_2019
COD,33.3,Kole,congo_2019
COD,33.2,Lomela,congo_2019
COD,34.1,Lomela,congo_2019
COD,34.8,Katako-Kombe,congo_2019
COD,35.1,Katako-Kombe,congo_2019
COD,34.8,Katako-Kombe,congo_2019
COD,33.9,Kailo,congo_2019
COD,34.4,Kailo,congo_2019
COD,32.3,Kailo,congo_2019
COD,31.9,Pangi,congo_2019
COD,30.4,Shabunda,congo_2019
COD,27.9,Shabunda,congo_2019
COD,24.9,Shabunda,congo_2019
COD,24.6,Walungu,congo_2019
BDI,24.6,Mabayi,congo_2019
RWA,22.7,Gisagara,congo_2019
BDI,19.6,Butihinda,congo_2019
TZA,17.3,Ngara,congo_2019
TZA,16.4,Biharamulo,congo_2019
TZA,13.1,Geita,congo_2019
TZA,13.3,Sengerema,congo_2019
TZA,12.0,Kwimba,congo_2019
TZA,11.0,Bariadi,congo_2019
TZA,10.4,Itilima,congo_2019
TZA,10.1,Itilima,congo_2019
TZA,10.1,Ngorongoro,congo_2019
TZA,9.6,Ngorongoro,congo_2019
TZA,9.2,Longido,congo_2019
TZA,7.8,Longido,congo_2019
KEN,7.7,Kajiado South,congo_2019
KEN,7.1,Kajiado South,congo_2019
KEN,6.1,Kibwezi East,congo_2019
KEN,6.1,Kitui South,congo_2019
KEN,6.3,Garsen,congo_2019
KEN,6.0,Magarini,congo_2019
GAB,17.6,Basse Banio,congo_2019
GAB,18.7,Mougoutsi,congo_2019
GAB,21.6,Mougoutsi,congo_2019
COG,23.9,Kibangou,congo_2019
COG,25.7,Mossendjo,congo_2019
COG,26.9,Komono,congo_2019
COG,27.4,Zanaga,congo_2019
COG,29.8,Kindamba,congo_2019
COG,30.8,Mayama,congo_2019
COG,31.0,Mayama,congo_2019
COG,31.5,Ngabé,congo_2019
COD,34.6,Kwamouth,congo_2019
COD,36.1,Kwamouth,congo_2019
COD,37.5,Kwamouth,congo_2019
COD,38.8,Kutu,congo_2019
COD,38.3,Kutu,congo_2019
COD,38.8,Kutu,congo_2019
COD,37.3,Oshwe,congo_2019
COD,37.5,Oshwe,congo_2019
COD,37.2,Oshwe,congo_2019
COD,36.4,Dekese,congo_2019
COD,36.3,Dekese,congo_2019
COD,34.4,Dekese,congo_2019
COD,34.0,Kole,congo_2019
COD,33.4,Kole,congo_2019
COD,33.0,Lodja,congo_2019
COD,36.2,Lodja,congo_2019
COD,35.4,Katako-Kombe,congo_2019
COD,34.3,Katako-Kombe,congo_2019
COD,35.0,Kailo,congo_2019
COD,33.9,Kailo,congo_2019
COD,32.6,Pangi,congo_2019
COD,31.7,Pangi,congo_2019
COD,30.2,Shabunda,congo_2019
COD,28.3,Shabunda,congo_2019
COD,26.9,Mwenga,congo_2019
COD,24.4,Mwenga,congo_2019
BDI,24.8,Gihanga,congo_2019
BDI,19.6,Mbuye,congo_2019
BDI,18.3,Mutumba,congo_2019
TZA,15.7,Kakonko,congo_2019
TZA,17.0,Biharamulo,congo_2019
TZA,14.9,Bukombe,congo_2019
TZA,13.2,Geita,congo_2019
TZA,13.2,Nyang'hwale,congo_2019
TZA,12.9,Kwimba,congo_2019
TZA,11.9,Maswa,congo_2019
TZA,10.8,Meatu,congo_2019
TZA,9.6,Meatu,congo_2019
TZA,9.7,Ngorongoro,congo_2019
TZA,9.2,Ngorongoro,congo_2019
TZA,8.8,Monduli,congo_2019
TZA,8.2,Arusha,congo_2019
TZA,7.3,Hai,congo_2019
KEN,7.1,Taveta,congo_2019
KEN,6.0,Wundanyi,congo_2019
KEN,6.4,Voi,congo_2019
KEN,5.9,Magarini,congo_2019
KEN,6.0,Ganze,congo_2019
GAB,18.7,Basse Banio,congo_2019
COG,20.3,Kakamoeka,congo_2019
COG,22.8,Kibangou,congo_2019
COG,24.7,Loudima,congo_2019
COG,26.6,Sibiti,congo_2019
COG,27.6,Mouyondzi,congo_2019
COG,29.0,Mouyondzi,congo_2019
COG,30.9,Mayama,congo_2019
COG,30.5,Ngamaba,congo_2019
COG,30.9,Ngamaba,congo_2019
COD,33.0,Kwamouth,congo_2019
COD,35.6,Kwamouth,congo_2019
COD,37.2,Kwamouth,congo_2019
COD,36.9,Bagata,congo_2019
COD,37.8,Bagata,congo_2019
COD,38.9,Bagata,congo_2019
COD,40.3,Oshwe,congo_2019
COD,38.3,Oshwe,congo_2019
COD,37.1,Oshwe,congo_2019
COD,36.0,Dekese,congo_2019
COD,35.3,Dekese,congo_2019
COD,35.2,Dekese,congo_2019
COD,34.0,Kole,congo_2019
COD,33.3,Kole,congo_2019
COD,35.0,Lodja,congo_2019
COD,34.8,Lodja,congo_2019
COD,36.0,Katako-Kombe,congo_2019
COD,34.5,Katako-Kombe,congo_2019
COD,33.4,Kibombo,congo_2019
COD,34.0,Kibombo,congo_2019
COD,32.7,Pangi,congo_2019
COD,31.6,Kasongo,congo_2019
COD,30.6,Shabunda,congo_2019
COD,28.8,Shabunda,congo_2019
COD,24.4,Mwenga,congo_2019
COD,22.2,Mwenga,congo_2019
BDI,18.3,Ryansoro,congo_2019
BDI,19.0,Giharo,congo_2019
TZA,16.2,Kibondo,congo_2019
TZA,16.8,Kibondo,congo_2019
TZA,15.2,Bukombe,congo_2019
TZA,13.7,Mbogwe,congo_2019
TZA,12.9,Kahama,congo_2019
TZA,12.0,Shinyanga Rural,congo_2019
TZA,11.6,Kishapu,congo_2019
TZA,10.6,Meatu,congo_2019
TZA,9.3,Meatu,congo_2019
TZA,8.2,Mbulu,congo_2019
TZA,8.4,Monduli,congo_2019
TZA,8.0,Simanjiro,congo_2019
TZA,7.1,Simanjiro,congo_2019
TZA,6.7,Mwanga,congo_2019
KEN,6.1,Mwatate,congo_2019
KEN,5.8,Voi,congo_2019
KEN,5.9,Kinango,congo_2019
KEN,6.0,Kilifi South,congo_2019
COG,19.6,Madingo-Kayes,congo_2019
COG,20.8,Mvouti,congo_2019
COG,22.9,Louvakou (Loubomo),congo_2019
COG,25.0,Nkayi District,congo_2019
COG,27.3,Madingou,congo_2019
COG,29.6,Mindouli,congo_2019
COG,30.7,Kinkala,congo_2019
COG,35.5,Ngamaba,congo_2019
COD,31.8,Kinshasa,congo_2019
COD,31.2,Kinshasa,congo_2019
COD,32.8,Bagata,congo_2019
COD,35.4,Bagata,congo_2019
COD,36.4,Bagata,congo_2019
COD,37.5,Bulungu,congo_2019
COD,38.2,Bulungu,congo_2019
COD,38.7,Idiofa,congo_2019
COD,37.9,Idiofa,congo_2019
COD,38.9,Oshwe,congo_2019
COD,37.7,Mweka,congo_2019
COD,35.9,Mweka,congo_2019
COD,34.4,Mweka,congo_2019
COD,34.1,Mweka,congo_2019
COD,33.3,Kole,congo_2019
COD,33.5,Kole,congo_2019
COD,34.1,Lubefu,congo_2019
COD,32.5,Lubefu,congo_2019
COD,31.4,Katako-Kombe,congo_2019
COD,32.7,Kibombo,congo_2019
COD,32.3,Kibombo,congo_2019
COD,32.3,Kasongo,congo_2019
COD,31.1,Kasongo,congo_2019
COD,30.3,Kabambare,congo_2019
COD,28.7,Kabambare,congo_2019
COD,27.2,Kabambare,congo_2019
COD,23.5,Fizi,congo_2019
BDI,17.8,Mabanda,congo_2019
TZA,17.1,Kasulu,congo_2019
TZA,17.5,Kibondo,congo_2019
TZA,17.3,Kibondo,congo_2019
TZA,14.6,Kaliua,congo_2019
TZA,12.8,Kahama,congo_2019
TZA,12.7,Nzega,congo_2019
TZA,12.0,Nzega,congo_2019
TZA,10.8,Igunga,congo_2019
TZA,10.3,Iramba,congo_2019
TZA,8.8,Mkalama,congo_2019
TZA,8.0,Babati,congo_2019
TZA,8.0,Babati,congo_2019
TZA,7.5,Babati,congo_2019
TZA,7.0,Simanjiro,congo_2019
TZA,6.6,Simanjiro,congo_2019
TZA,6.2,Same,congo_2019
TZA,6.1,Same,congo_2019
KEN,5.8,Kinango,congo_2019
KEN,5.9,Kinango,congo_2019
COG,19.9,Mvouti,congo_2019
AGO,21.4,Buco Zau,congo_2019
COG,23.9,Kimongo,congo_2019
COD,26.3,Luozi,congo_2019
COD,28.1,Luozi,congo_2019
COG,29.5,Boko,congo_2019
COD,31.1,Kasangulu,congo_2019
COD,30.7,Kinshasa,congo_2019
COD,30.3,Kinshasa,congo_2019
COD,32.6,Kenge,congo_2019
COD,34.7,Kenge,congo_2019
COD,35.7,Masi-Manimba,congo_2019
COD,35.5,Masi-Manimba,congo_2019
COD,36.6,Bulungu,congo_2019
COD,38.5,Idiofa,congo_2019
COD,38.6,Idiofa,congo_2019
COD,38.7,Ilebo,congo_2019
COD,36.9,Ilebo,congo_2019
COD,35.2,Mweka,congo_2019
COD,33.2,Mweka,congo_2019
COD,33.9,Mweka,congo_2019
COD,32.5,Dimbelenge,congo_2019
COD,32.4,Lusambo,congo_2019
COD,33.1,Lusambo,congo_2019
COD,30.2,Lubefu,congo_2019
COD,29.1,Lubefu,congo_2019
COD,30.5,Kibombo,congo_2019
COD,29.9,Kibombo,congo_2019
COD,29.6,Kasongo,congo_2019
COD,29.4,Kasongo,congo_2019
COD,29.1,Kabambare,congo_2019
COD,26.8,Kabambare,congo_2019
COD,27.7,Kabambare,congo_2019
COD,22.5,Fizi,congo_2019
TZA,18.7,Kigoma Rural,congo_2019
TZA,17.0,Kasulu,congo_2019
TZA,17.6,Kasulu,congo_2019
TZA,16.2,Kibondo,congo_2019
TZA,13.0,Kaliua,congo_2019
TZA,12.2,Kaliua,congo_2019
TZA,11.5,Tabora,congo_2019
TZA,11.4,Nzega,congo_2019
TZA,11.0,Igunga,congo_2019
TZA,9.5,Iramba,congo_2019
TZA,8.7,Singida Rural,congo_2019
TZA,8.4,Hanang,congo_2019
TZA,7.9,Kondoa,congo_2019
TZA,7.4,Kondoa,congo_2019
TZA,7.2,Kiteto,congo_2019
TZA,6.7,Simanjiro,congo_2019
TZA,6.5,Simanjiro,congo_2019
TZA,5.8,Lushoto,congo_2019
TZA,5.8,Mkinga,congo_2019
AGO,18.9,Cabinda,congo_2019
COD,20.8,Lukula,congo_2019
COD,22.7,Seke-Banza,congo_2019
COD,25.2,Luozi,congo_2019
COD,26.9,Songololo,congo_2019
COD,27.8,Mbanza-Ngungu,congo_2019
COD,28.4,Madimba,congo_2019
COD,29.7,Madimba,congo_2019
COD,31.1,Popokabaka,congo_2019
COD,31.3,Kenge,congo_2019
COD,32.0,Kenge,congo_2019
COD,33.7,Masi-Manimba,congo_2019
COD,35.4,Masi-Manimba,congo_2019
COD,35.7,Bulungu,congo_2019
COD,35.7,Idiofa,congo_2019
COD,37.1,Idiofa,congo_2019
COD,37.5,Ilebo,congo_2019
COD,35.0,Ilebo,congo_2019
COD,34.8,Luebo,congo_2019
COD,33.5,Demba,congo_2019
COD,33.5,Demba,congo_2019
COD,32.2,Dimbelenge,congo_2019
COD,31.0,Lusambo,congo_2019
COD,31.2,Lusambo,congo_2019
COD,28.1,Lubefu,congo_2019
COD,27.0,Lubao,congo_2019
COD,28.0,Lubao,congo_2019
COD,27.0,Lubao,congo_2019
COD,26.3,Kongolo,congo_2019
COD,27.4,Kongolo,congo_2019
COD,26.8,Kongolo,congo_2019
COD,26.3,Nyunzu,congo_2019
COD,25.3,Nyunzu,congo_2019
COD,23.3,Kalemie,congo_2019
TZA,18.4,Uvinza,congo_2019
TZA,17.4,Mpanda Rural,congo_2019
TZA,14.5,Mpanda Rural,congo_2019
TZA,13.9,Kaliua,congo_2019
TZA,12.6,Kaliua,congo_2019
TZA,12.0,Urambo,congo_2019
TZA,11.2,Uyui,congo_2019
TZA,10.8,Uyui,congo_2019
TZA,10.3,Uyui,congo_2019
TZA,9.6,Ikungi,congo_2019
TZA,8.7,Ikungi,congo_2019
TZA,9.1,Chemba,congo_2019
TZA,8.1,Chemba,congo_2019
TZA,7.3,Chemba,congo_2019
TZA,6.8,Kiteto,congo_2019
TZA,6.7,Kiteto,congo_2019
TZA,6.5,Kilindi,congo_2019
TZA,6.5,Handeni,congo_2019
TZA,6.4,Muheza,congo_2019
TZA,6.0,Chake,congo_2019
AGO,17.9,Cabinda,congo_2019
COD,21.1,Moanda,congo_2019
COD,22.7,Moanda,congo_2019
COD,25.1,Songololo,congo_2019
COD,25.8,Songololo,congo_2019
COD,27.6,Mbanza-Ngungu,congo_2019
COD,27.5,Madimba,congo_2019
COD,27.7,Madimba,congo_2019
COD,29.5,Popokabaka,congo_2019
COD,30.7,Popokabaka,congo_2019
COD,31.7,Kenge,congo_2019
COD,32.3,Feshi,congo_2019
COD,32.8,Masi-Manimba,congo_2019
COD,33.9,Gungu,congo_2019
COD,33.4,Gungu,congo_2019
COD,35.0,Gungu,congo_2019
COD,35.8,Ilebo,congo_2019
COD,35.6,Ilebo,congo_2019
COD,34.5,Luebo,congo_2019
COD,33.0,Luebo,congo_2019
COD,32.5,Demba,congo_2019
COD,32.1,Demba,congo_2019
COD,30.6,Dimbelenge,congo_2019
COD,30.6,Lusambo,congo_2019
COD,28.6,Kabinda,congo_2019
COD,25.8,Lubao,congo_2019
COD,25.2,Lubao,congo_2019
COD,25.1,Lubao,congo_2019
COD,24.5,Kongolo,congo_2019
COD,24.5,Kongolo,congo_2019
COD,24.4,Nyunzu,congo_2019
COD,24.8,Nyunzu,congo_2019
COD,23.2,Kalemie,congo_2019
COD,21.4,Kalemie,congo_2019
COD,20.5,Kalemie,congo_2019
TZA,15.6,Mpanda Rural,congo_2019
TZA,15.3,Mpanda Rural,congo_2019
TZA,14.6,Kaliua,congo_2019
TZA,13.0,Kaliua,congo_2019
TZA,12.3,Sikonge,congo_2019
TZA,10.9,Sikonge,congo_2019
TZA,10.5,Sikonge,congo_2019
TZA,10.5,Sikonge,congo_2019
TZA,9.9,Manyoni,congo_2019
TZA,9.4,Manyoni,congo_2019
TZA,9.0,Manyoni,congo_2019
TZA,8.1,Bahi,congo_2019
TZA,7.3,Chamwino,congo_2019
TZA,6.9,Kiteto,congo_2019
TZA,6.3,Kilindi,congo_2019
TZA,6.3,Kilindi,congo_2019
TZA,6.5,Handeni,congo_2019
TZA,6.5,Pangani,congo_2019
AGO,19.9,Soyo,congo_2019
AGO,22.3,Noqui,congo_2019
AGO,23.9,Noqui,congo_2019
AGO,24.7,M'Banza Congo,congo_2019
AGO,25.9,Cuimba,congo_2019
AGO,26.9,Maquela do Zombo,congo_2019
AGO,27.8,Maquela do Zombo,congo_2019
AGO,29.1,Quimbele,congo_2019
COD,30.0,Kasongo-Lunda,congo_2019
COD,30.6,Kasongo-Lunda,congo_2019
COD,29.8,Feshi,congo_2019
COD,29.4,Feshi,congo_2019
COD,31.8,Feshi,congo_2019
COD,31.5,Feshi,congo_2019
COD,33.6,Kamonia,congo_2019
COD,33.9,Kamonia,congo_2019
COD,34.8,Kamonia,congo_2019
COD,33.4,Kamonia,congo_2019
COD,31.9,Kazumba,congo_2019
COD,32.1,Kazumba,congo_2019
COD,31.2,Dibaya,congo_2019
COD,30.4,Miabi,congo_2019
COD,29.0,Tshilenge,congo_2019
COD,27.6,Kabinda,congo_2019
COD,26.1,Kabinda,congo_2019
COD,25.6,Kabinda,congo_2019
COD,23.8,Kabongo,congo_2019
COD,24.3,Kabalo,congo_2019
COD,23.9,Kabalo,congo_2019
COD,23.8,Kabalo,congo_2019
COD,23.9,Kabalo,congo_2019
COD,22.4,Kalemie,congo_2019
COD,20.7,Kalemie,congo_2019
TZA,17.8,Uvinza,congo_2019
TZA,14.9,Mpanda Rural,congo_2019
TZA,14.5,Mpanda Rural,congo_2019
TZA,13.5,Mlele,congo_2019
TZA,12.6,Mlele,congo_2019
TZA,12.5,Mlele,congo_2019
TZA,11.2,Sikonge,congo_2019
TZA,10.2,Sikonge,congo_2019
TZA,10.0,Sikonge,congo_2019
TZA,10.1,Manyoni,congo_2019
TZA,9.2,Manyoni,congo_2019
TZA,8.9,Bahi,congo_2019
TZA,7.5,Dodoma Urban,congo_2019
TZA,7.4,Mpwapwa,congo_2019
TZA,6.6,Kongwa,congo_2019
TZA,6.8,Kilosa,congo_2019
TZA,7.0,Morogoro Rural,congo_2019
TZA,6.6,Bagamoyo,congo_2019
TZA,6.4,Bagamoyo,congo_2019
AGO,18.7,Tomboco,congo_2019
AGO,20.4,Tomboco,congo_2019
AGO,22.9,Tomboco,congo_2019
AGO,23.1,M'Banza Congo,congo_2019
AGO,25.0,Damba,congo_2019
AGO,26.0,Damba,congo_2019
AGO,26.9,Buengas,congo_2019
AGO,27.2,Milunga,congo_2019
AGO,29.3,Milunga,congo_2019
COD,28.8,Kasongo-Lunda,congo_2019
COD,28.2,Kasongo-Lunda,congo_2019
COD,28.3,Feshi,congo_2019
COD,29.0,Feshi,congo_2019
COD,29.7,Kahemba,congo_2019
COD,33.1,Kahemba,congo_2019
COD,33.9,Kamonia,congo_2019
COD,34.2,Kamonia,congo_2019
COD,32.9,Kamonia,congo_2019
COD,32.9,Kazumba,congo_2019
COD,32.3,Kazumba,congo_2019
COD,32.5,Dibaya,congo_2019
COD,31.3,Kamiji,congo_2019
COD,28.2,Luilu,congo_2019
COD,29.0,Ngandajika,congo_2019
COD,27.4,Ngandajika,congo_2019
COD,26.7,Kabinda,congo_2019
COD,24.5,Kabongo,congo_2019
COD,23.7,Manono,congo_2019
COD,22.4,Manono,congo_2019
COD,23.0,Manono,congo_2019
COD,21.6,Manono,congo_2019
COD,22.0,Manono,congo_2019
COD,19.7,Kalemie,congo_2019
COD,18.3,Moba,congo_2019
TZA,15.9,Mpanda Rural,congo_2019
TZA,15.3,Mlele,congo_2019
TZA,12.5,Mlele,congo_2019
TZA,11.5,Mlele,congo_2019
TZA,11.3,Mlele,congo_2019
TZA,10.0,Sikonge,congo_2019
TZA,9.9,Manyoni,congo_2019
TZA,9.2,Manyoni,congo_2019
TZA,9.5,Manyoni,congo_2019
TZA,8.5,Chamwino,congo_2019
TZA,7.8,Chamwino,congo_2019
TZA,6.7,Mpwapwa,congo_2019
TZA,6.9,Kilosa,congo_2019
TZA,7.5,Kilosa,congo_2019
TZA,6.9,Morogoro Rural,congo_2019
TZA,6.8,Morogoro Rural,congo_2019
TZA,6.5,Kibaha,congo_2019
AGO,19.2,N'Zeto,congo_2019
AGO,21.5,N'Zeto,congo_2019
AGO,23.0,Bembe,congo_2019
AGO,23.8,Songo,congo_2019
AGO,24.1,Bungo,congo_2019
AGO,25.5,Sanza Pombo,congo_2019
AGO,26.4,Sanza Pombo,congo_2019
AGO,26.9,Milunga,congo_2019
COD,27.7,Kasongo-Lunda,congo_2019
COD,28.9,Kasongo-Lunda,congo_2019
COD,28.0,Kasongo-Lunda,congo_2019
COD,27.2,Kahemba,congo_2019
COD,29.1,Kahemba,congo_2019
AGO,29.8,Chitato,congo_2019
AGO,31.7,Chitato,congo_2019
COD,34.1,Kamonia,congo_2019
COD,33.4,Kamonia,congo_2019
COD,32.5,Kamonia,congo_2019
COD,31.6,Luiza,congo_2019
COD,31.3,Luiza,congo_2019
COD,30.8,Luilu,congo_2019
COD,29.3,Luilu,congo_2019
COD,28.9,Kaniama,congo_2019
COD,26.3,Kabongo,congo_2019
COD,26.2,Kabongo,congo_2019
COD,24.0,Kabongo,congo_2019
COD,24.3,Kabongo,congo_2019
COD,23.5,Manono,congo_2019
COD,21.8,Manono,congo_2019
COD,21.2,Manono,congo_2019
COD,21.9,Manono,congo_2019
COD,19.5,Moba,congo_2019
COD,18.6,Moba,congo_2019
COD,17.8,Moba,congo_2019
TZA,15.9,Nkasi,congo_2019
TZA,13.9,Nkasi,congo_2019
TZA,13.1,Mlele,congo_2019
TZA,11.9,Mlele,congo_2019
TZA,10.9,Songwe,congo_2019
TZA,9.6,Chunya,congo_2019
TZA,9.6,Chunya,congo_2019
TZA,8.7,Manyoni,congo_2019
TZA,8.6,Iringa Rural,congo_2019
TZA,8.9,Iringa Rural,congo_2019
TZA,7.6,Iringa Rural,congo_2019
TZA,7.2,Kilolo,congo_2019
TZA,7.0,Kilosa,congo_2019
TZA,7.1,Kilosa,congo_2019
TZA,7.3,Morogoro Rural,congo_2019
TZA,6.8,Morogoro Rural,congo_2019
TZA,5.9,Kisarawe,congo_2019
TZA,5.8,Mkuranga,congo_2019
AGO,18.7,N'Zeto,congo_2019
AGO,20.6,Ambriz,congo_2019
AGO,21.3,Ambuila,congo_2019
AGO,22.6,Ambuila,congo_2019
AGO,22.7,Negage,congo_2019
AGO,23.3,Alto Cauale,congo_2019
AGO,25.1,Massango,congo_2019
AGO,25.0,Massango,congo_2019
AGO,25.5,Marimba,congo_2019
COD,27.1,Kasongo-Lunda,congo_2019
COD,26.5,Kahemba,congo_2019
COD,25.1,Kahemba,congo_2019
COD,26.8,Kahemba,congo_2019
AGO,27.2,Cuilo,congo_2019
AGO,29.3,Lucapa,congo_2019
AGO,30.0,Chitato,congo_2019
AGO,30.8,Cambulo,congo_2019
AGO,30.6,Cambulo,congo_2019
COD,30.1,Luiza,congo_2019
COD,30.5,Luiza,congo_2019
COD,28.7,Luilu,congo_2019
COD,27.2,Luilu,congo_2019
COD,26.7,Kaniama,congo_2019
COD,25.6,Kamina,congo_2019
COD,24.5,Kamina,congo_2019
COD,24.6,Kabongo,congo_2019
COD,24.0,Malemba-Nkulu,congo_2019
COD,22.8,Malemba-Nkulu,congo_2019
COD,21.9,Malemba-Nkulu,congo_2019
COD,21.6,Manono,congo_2019
COD,20.8,Manono,congo_2019
COD,19.3,Moba,congo_2019
COD,18.4,Moba,congo_2019
COD,16.7,Moba,congo_2019
TZA,15.1,Nkasi,congo_2019
TZA,12.9,Nkasi,congo_2019
TZA,12.0,Songwe,congo_2019
TZA,11.0,Songwe,congo_2019
TZA,9.4,Chunya,congo_2019
TZA,8.9,Chunya,congo_2019
TZA,9.2,Mbarali,congo_2019
TZA,8.9,Iringa Rural,congo_2019
TZA,8.9,Iringa Rural,congo_2019
TZA,7.0,Iringa Rural,congo_2019
TZA,7.2,Kilolo,congo_2019
TZA,7.2,Kilolo,congo_2019
TZA,7.4,Morogoro Rural,congo_2019
TZA,7.2,Morogoro Rural,congo_2019
TZA,7.2,Rufiji,congo_2019
TZA,6.3,Rufiji,congo_2019
AGO,18.7,Dande,congo_2019
AGO,20.0,Nambuangongo,congo_2019
AGO,21.3,Quitexe,congo_2019
AGO,21.7,Ambaca,congo_2019
AGO,21.8,Ambaca,congo_2019
AGO,22.9,Calandula,congo_2019
AGO,23.3,Marimba,congo_2019
AGO,23.7,Marimba,congo_2019
AGO,25.0,Cuango,congo_2019
AGO,25.5,Caungula,congo_2019
AGO,24.1,Caungula,congo_2019
AGO,24.8,Caungula,congo_2019
AGO,25.4,Cuilo,congo_2019
AGO,26.7,Lucapa,congo_2019
AGO,26.5,Lucapa,congo_2019
AGO,26.6,Cambulo,congo_2019
AGO,27.5,Cambulo,congo_2019
COD,26.8,Kapanga,congo_2019
COD,28.0,Kapanga,congo_2019
COD,26.8,Kapanga,congo_2019
COD,25.4,Kaniama,congo_2019
COD,25.3,Kaniama,congo_2019
COD,23.7,Kamina,congo_2019
COD,23.6,Kamina,congo_2019
COD,24.2,Kamina,congo_2019
COD,22.7,Bukama,congo_2019
COD,23.0,Bukama,congo_2019
COD,21.4,Mitwaba,congo_2019
COD,20.0,Mitwaba,congo_2019
COD,19.5,Manono,congo_2019
COD,18.9,Pweto,congo_2019
COD,17.1,Pweto,congo_2019
COD,18.0,Moba,congo_2019
COD,16.0,Moba,congo_2019
TZA,13.3,Kalambo,congo_2019
TZA,11.4,Sumbawanga Rural,congo_2019
TZA,11.8,Sumbawanga Rural,congo_2019
TZA,10.2,Songwe,congo_2019
TZA,9.1,Chunya,congo_2019
TZA,9.1,Mbarali,congo_2019
TZA,9.1,Mbarali,congo_2019
TZA,9.1,Mbarali,congo_2019
TZA,7.5,Mufindi,congo_2019
TZA,7.2,Kilolo,congo_2019
TZA,8.7,Kilombero,congo_2019
TZA,7.9,Ulanga,congo_2019
TZA,8.1,Kilombero,congo_2019
TZA,7.8,Liwale,congo_2019
TZA,6.8,Liwale,congo_2019
TZA,6.6,Rufiji,congo_2019
TZA,5.7,Rufiji,congo_2019
AGO,18.3,Dande,congo_2019
AGO,19.3,Pango Aluquém,congo_2019
AGO,20.2,Bula Atumba,congo_2019
AGO,20.7,Banga,congo_2019
AGO,19.9,Calandula,congo_2019
AGO,21.1,Caombo,congo_2019
AGO,22.1,Caombo,congo_2019
AGO,22.7,Cunda-dia-Baza,congo_2019
AGO,23.9,Xá Muteba,congo_2019
AGO,24.4,Cuango,congo_2019
AGO,23.3,Lubalo,congo_2019
AGO,23.5,Caungula,congo_2019
AGO,24.3,Cuilo,congo_2019
AGO,24.6,Lucapa,congo_2019
AGO,25.5,Lucapa,congo_2019
AGO,25.2,Saurimo,congo_2019
AGO,25.6,Saurimo,congo_2019
COD,25.4,Kapanga,congo_2019
COD,24.9,Kapanga,congo_2019
COD,25.1,Kapanga,congo_2019
COD,24.6,Kaniama,congo_2019
COD,24.1,Kamina,congo_2019
COD,24.1,Kamina,congo_2019
COD,23.1,Kamina,congo_2019
COD,22.5,Bukama,congo_2019
COD,21.2,Mitwaba,congo_2019
COD,19.7,Mitwaba,congo_2019
COD,18.2,Pweto,congo_2019
COD,18.3,Pweto,congo_2019
ZMB,16.9,Chiengi,congo_2019
ZMB,15.6,Nsama,congo_2019
ZMB,14.5,Mpulungu,congo_2019
ZMB,13.2,Mbala,congo_2019
TZA,11.1,Kalambo,congo_2019
